항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8474,JFK(뉴욕),00:15,21:15,:,화물,취소,항공기 연결(도착지연),NaN
에어로로직,3S582,LEJ(라이프치히),00:25,00:49,00:32,화물,지연,,
내셔널 항공,N8520,TLV(텔아비브),01:10,13:38,13:26,,지연,항공기 정비(계획되지 않은 정비),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:19,05:09,여객,지연,항공기 연결(도착지연),
대한항공,KE696,KTM(카트만두),04:45,06:05,05:55,여객,지연,,
아틀라스화물항공,5Y523,MIA(마이애미),05:10,21:10,:,화물,취소,항공기 연결(도착지연),
칼리타항공,K4626,LAX(로스앤젤레스),05:20,06:27,06:20,화물,지연,항공기 연결(도착지연),
필리핀항공,PR466,MNL(마닐라),05:20,05:51,05:41,여객,지연,항공기 연결(도착지연),
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,05:49,05:39,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ358,CAN(광저우),05:45,06:21,06:07,여객,지연,,
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,08:22,08:11,여객,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:14,06:04,여객,지연,항공기 연결(도착지연),
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:36,06:24,여객,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE316,PVG(푸동),05:55,08:55,08:38,화물,지연,"공항시설(주기장 부족, 혼잡 등)",
제주항공,7C2108,HKG(홍콩),06:00,06:25,06:16,여객,지연,,
에어부산,BX742,VTE(비엔티안),06:10,06:39,06:28,여객,지연,,
비엣젯항공,VJ926,HPH(카트비),06:15,06:43,06:33,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8791,JFK(뉴욕),06:15,14:31,14:23,,지연,항공기 연결(도착지연),
대한항공,KE490,RGN(양곤),06:20,07:01,06:55,여객,지연,"공항, 관제 사유 접속 지연",
폴란드항공,LO97,WAW(바르샤바),06:20,06:49,06:39,여객,지연,ATFM(항공로 공표 수용능력 저하),
티웨이항공,TW176,CEB(세부),06:35,07:46,07:33,여객,지연,,
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,07:16,07:07,화물,지연,[기상]항공로 또는 대체공항,
제주항공,7C2406,CEB(세부),06:55,07:50,07:40,여객,지연,,
마스에어,M73926,WUX(수난 슈오팡 국제공항),07:00,11:07,10:49,,지연,[기상]기타 기상 악화,
진에어,LJ006,HKT(푸껫),07:00,07:16,07:11,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE476,SGN(호찌민),07:00,07:22,07:14,여객,지연,ATFM(항공로 공표 수용능력 저하),
에어서울,RS512,DAD(다낭),07:05,08:07,07:59,여객,지연,,
티웨이항공,TW118,HKG(홍콩),07:05,08:13,08:03,여객,지연,,
에어서울,RS528,CXR(깜라인(나트랑)),07:10,08:01,07:50,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:55,07:46,여객,지연,"공항, 관제 사유 접속 지연",
진에어,LJ092,PQC(푸꾸옥),07:20,08:09,08:04,여객,지연,정비 사유 접속 지연,
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:43,08:31,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
티웨이항공,TW624,HAK(하이커우),07:40,07:59,07:52,여객,지연,,
제주항공,7C2408,CEB(세부),07:40,07:58,07:47,여객,지연,,
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:08,08:00,화물,지연,,
아시아나항공,OZ766,CNX(치앙마이),07:50,08:08,07:57,여객,지연,항공기 연결(도착지연),
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:24,08:14,여객,지연,"공항, 관제 사유 접속 지연",
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:17,08:08,화물,지연,항공기 연결(도착지연),
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:52,08:42,여객,지연,항공기 연결(도착지연),
진에어,LJ082,DAD(다낭),08:00,09:17,09:06,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2904,DAD(다낭),08:05,09:00,08:49,여객,지연,,
에어인천,KJ212,CTU(청두(성도)),08:05,08:44,08:25,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE214,LAX(로스앤젤레스),08:10,21:06,20:56,화물,지연,기타(접속 관련),
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:43,08:29,여객,지연,,
폴라에어카고,PO212,LAX(로스앤젤레스),08:15,09:34,09:17,화물,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:25,10:33,10:16,화물,지연,,
에티오피안항공,ET3672,OSL(오슬로),08:35,09:23,09:04,화물,지연,항공기 연결(도착지연),
프랑스항공,AF264,CDG(파리),08:40,08:59,08:59,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:06,08:58,여객,지연,,
페덱스화물항공,FX5434,MEM(멤피스),08:55,09:31,09:12,화물,지연,항공기 연결(도착지연),
유피에스화물항공,5X11,SDF(루이즈빌),08:55,11:55,:,화물,취소,항공기 연결(도착지연),
에어부산,BX788,CXR(깜라인(나트랑)),09:15,09:36,09:24,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,10:04,09:53,여객,지연,,
아시아나항공,OZ552,IST(이스탄불),09:20,09:48,09:36,여객,지연,항공기 연결(도착지연),
대한항공,KE328,CGO(정저우),09:25,10:03,09:45,화물,지연,,
폴란드항공,LO2001,BUD(부다페스트),09:30,10:08,09:58,여객,지연,ATFM(항공로 공표 수용능력 저하),
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,10:11,09:56,여객,지연,,
제주항공,7C4908,CXR(깜라인(나트랑)),09:40,09:57,09:47,여객,지연,,
아틀라스화물항공,5Y9557,ORD(시카고),09:50,12:12,12:02,화물,지연,항공기 연결(도착지연),
독일항공,LH712,FRA(프랑크푸르트),09:55,10:29,10:18,여객,지연,항공기 연결(도착지연),
독일항공,LH718,MUC(뮌헨),09:55,10:18,10:07,여객,지연,항공기 연결(도착지연),
대한항공,KE362,HAN(노이바이(하노이)),10:00,10:59,10:41,화물,지연,,
원통화물항공,YG9021,NGB(닝보),10:10,11:31,11:21,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8227,MIA(마이애미),10:15,13:42,:,,취소,기타(지연코드 외),
제주항공,7C4910,CXR(깜라인(나트랑)),10:20,10:40,10:29,여객,지연,,
아시아나항공,OZ934,HAN(노이바이(하노이)),10:30,16:37,16:28,화물,지연,"공항, 관제 사유 접속 지연",
진에어,LJ262,FUK(후쿠오카),10:55,11:19,11:10,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
에바항공,BR170,TPE(타이완 타오위안 국제 공항),11:00,12:00,11:53,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8468,JFK(뉴욕),11:00,11:38,11:31,화물,지연,항공기 연결(도착지연),
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:10,11:17,11:28,여객,지연,항공기 연결(도착지연),
산동항공,SC4609,TAO(청도),11:15,11:35,11:25,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
핀란드항공,AY41,HEL(헬싱키),11:20,11:50,11:38,여객,지연,항공기 청소,
중국남방항공,CZ313,PVG(푸동),11:20,11:30,11:30,여객,지연,ATFM(항공로 공표 수용능력 저하),
아시아나항공,OZ368,PVG(푸동),11:30,12:07,11:57,여객,지연,,
에어서울,RS728,FUK(후쿠오카),11:35,12:24,12:13,여객,지연,,
티웨이항공,TW3282,KIX(간사이),11:50,13:16,13:07,,지연,,
중국동방항공,MU5041,PVG(푸동),11:55,12:37,12:28,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
중국국제항공,CA139,HGH(항저우),12:05,12:44,12:34,여객,지연,"공항, 관제 사유 접속 지연",
