항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ998,TSN(천진),00:05,02:44,02:38,화물,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y9707,ORD(시카고),00:05,00:40,00:45,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8675,ORD(시카고),00:15,00:29,00:24,화물,지연,항공기 연결(도착지연),NaN
카타르항공,QR8982,DOH(도하),00:35,02:06,01:57,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),00:50,02:40,02:32,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4614,CVG(신시내티),01:00,01:50,01:41,화물,지연,항공기 연결(도착지연),NaN
에어인천,KJ2426,SZX(선전(심천)),01:10,05:02,04:54,화물,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y654,HKG(홍콩),01:20,02:14,02:04,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8193,XMN(샤먼 가오치 국제공항),01:20,01:53,01:46,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8196,JFK(뉴욕),01:55,02:16,02:09,NaN,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,03:58,03:54,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,22:35,:,화물,취소,기타(지연코드 외),NaN
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,22:35,:,화물,취소,기타(지연코드 외),NaN
제주항공,7C2306,MNL(마닐라),04:20,05:21,05:13,여객,지연,NaN,NaN
칼리타항공,K4810,LAX(로스앤젤레스),04:30,05:49,05:42,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:10,05:02,여객,지연,NaN,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:24,05:18,여객,지연,NaN,NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),05:10,07:30,07:14,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,06:05,05:55,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:17,06:08,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:19,06:09,여객,지연,NaN,NaN
대한항공,KE316,PVG(푸동),05:55,07:49,07:39,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,06:24,06:13,여객,지연,NaN,NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,06:44,06:34,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ926,HPH(카트비),06:15,06:37,06:26,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,06:57,06:47,여객,지연,NaN,NaN
진에어,LJ038,CRK(클라크 국제공항),06:30,06:52,06:45,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ776,FRA(프랑크푸르트),06:30,07:42,07:33,화물,지연,NaN,NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:11,07:00,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW176,CEB(세부),06:35,07:12,07:04,여객,지연,NaN,NaN
