항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,00:53,00:45,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE382,SIN(싱가포르),00:55,02:31,02:21,화물,지연,기타(지연코드 외),
아시아나항공,OZ998,TSN(천진),02:55,03:50,03:41,화물,지연,정비 사유 접속 지연,
아틀라스화물항공,5Y8081,KWI(쿠웨이트),03:25,23:25,:,,취소,기타(지연코드 외),
유피에스화물항공,5X33A,SDF(루이즈빌),03:55,21:54,21:43,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),04:20,20:20,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,04:46,04:36,여객,지연,[기상]항공로 또는 대체공항,
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),04:25,10:56,10:38,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:23,05:11,여객,지연,항공기 연결(도착지연),
진에어,LJ008,CNX(치앙마이),04:55,05:23,05:17,여객,지연,항공기 연결(도착지연),
티웨이항공,TW132,VTE(비엔티안),05:00,05:50,05:43,여객,지연,,
대한항공,KE462,DAD(다낭),05:35,06:01,05:54,여객,지연,ATFM(항공로 공표 수용능력 저하),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:48,06:41,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,06:21,06:11,여객,지연,항공기 연결(도착지연),
필리핀항공,PR484,CEB(세부),06:00,06:39,06:29,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8791,JFK(뉴욕),06:05,12:17,12:02,,지연,항공기 연결(도착지연),
베트남항공,VN408,SGN(호찌민),06:30,06:49,06:39,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
티웨이항공,TW118,HKG(홍콩),06:40,07:13,07:02,여객,지연,,
대한항공,KE316,PVG(푸동),07:00,09:22,09:05,화물,지연,정비 사유 접속 지연,
이스타항공,ZE594,DAD(다낭),07:10,07:41,07:32,여객,지연,항공기 연결(도착지연),
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:52,07:42,화물,지연,화물 연결,
아시아나항공,OZ740,PNH(프놈펜),07:30,07:49,07:39,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:07,07:57,여객,지연,항공기 연결(도착지연),
유피에스화물항공,5X11,SDF(루이즈빌),07:50,09:03,08:52,화물,지연,객실 승무원 연결,
아시아나항공,OZ796,FRA(프랑크푸르트),07:50,09:12,08:56,화물,지연,,
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:51,08:39,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
에어서울,RS530,CXR(깜라인(나트랑)),08:20,08:40,08:30,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:55,08:43,여객,지연,,
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:49,08:37,여객,지연,,
대한항공,KE214,LAX(로스앤젤레스),08:35,19:26,19:16,화물,지연,기타(접속 관련),
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:13,09:02,여객,지연,,
대한항공,KE674,BKK(수안나폼(방콕)),08:55,09:16,09:07,여객,지연,,
대한항공,KE328,CGO(정저우),09:20,11:05,10:47,화물,지연,,
칼리타항공,K4923,TAO(청도),09:30,11:07,10:48,,지연,항공기 연결(도착지연),
에티오피안항공,ET3672,OSL(오슬로),09:55,15:50,15:41,화물,지연,항공기 연결(도착지연),
에어아스타나항공,KC909,ALA(알마티),09:55,10:52,10:42,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ934,HAN(노이바이(하노이)),10:00,17:16,17:07,화물,지연,정비 사유 접속 지연,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:20,10:08,여객,지연,,
원통화물항공,YG9051,WNZ(원저우),10:25,10:50,10:29,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:25,11:19,11:11,화물,지연,항공기 연결(도착지연),
독일항공,LH712,FRA(프랑크푸르트),10:40,11:10,11:05,여객,지연,항공기 연결(도착지연),
에어인천,KJ512,HAN(노이바이(하노이)),10:45,18:44,18:33,화물,지연,항공기 연결(도착지연),
롱하오 항공,GI4039,WEH(위해),10:50,11:15,11:07,화물,지연,기타(화물 관련),
진에어,LJ362,KKJ(기타규슈),10:55,11:21,11:11,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8468,JFK(뉴욕),11:00,11:31,11:23,,지연,항공기 연결(도착지연),
폴라에어카고,PO717,LAX(로스앤젤레스),11:05,21:05,:,화물,취소,기타(지연코드 외),
중국동방항공,MU5071,HGH(항저우),11:15,11:47,11:40,여객,지연,항공기 연결(도착지연),
에티하드 공항,EY856,AUH(아부다비 국제공항),11:25,11:40,11:33,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
핀란드항공,AY41,HEL(헬싱키),12:20,14:30,14:22,여객,지연,항공기 결함,
내셔널 항공,N8549,HKG(홍콩),12:35,19:55,:,,취소,항공기 정비(계획되지 않은 정비),
폴라에어카고,PO213,CVG(신시내티),12:45,22:45,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ111,KIX(간사이),12:50,13:18,13:09,여객,지연,,
아시아나항공,OZ318,TAO(청도),12:55,13:12,13:01,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE970,PRG(프라하),13:40,13:58,13:48,여객,지연,기타(지연코드 외),
아시아나항공,OZ588,BRU(브뤼셀),13:40,15:40,15:34,화물,지연,영업 사유 접속 지연,
아틀라스화물항공,5Y8401,IND(인디애나폴리스),13:45,18:24,18:16,화물,지연,항공기 정비(계획되지 않은 정비),
아시아나항공,OZ332,PEK(베이징),13:45,14:05,13:56,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
제주항공,7C9304,YNT(연대),14:55,15:30,15:23,화물,지연,,
아시아나항공,OZ502,CDG(파리),15:00,15:20,15:08,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE946,FRA(프랑크푸르트),15:00,15:24,15:13,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE928,MXP(밀라노),15:30,15:47,15:38,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
롱하오 항공,GI4203,WEH(위해),15:35,:,:,화물,취소,기타(화물 관련),
아시아나항공,OZ562,FCO(로마),16:00,16:17,16:06,여객,지연,[기상]항공로 또는 대체공항,
진에어,LJ732,TPE(타이완 타오위안 국제 공항),16:00,16:04,15:56,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE908,LHR(런던히드로),16:05,16:22,16:12,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE510,AMS(암스테르담),16:20,17:52,17:42,화물,지연,,
대한항공,KE262,SEA(시애틀),16:35,19:12,19:02,화물,지연,기타(접속 관련),
